5569.8398,  318.1
5569.8394,  319.6
5569.8394,  321.1
5569.2876,  322.6
5569.2876,  324.3
5569.2866,  326.0
5569.2866,  327.8
5569.2866,  329.3
5569.2866,  331.0
5569.2866,  332.7
5569.2866,  334.4
5569.2866,  336.1
5569.2866,  337.8
5569.2866,  339.5
5569.2866,  341.2
5569.2866,  342.9
5569.2866,  344.6
5569.2866,  346.1
5569.2866,  347.6
5569.2866,  349.1
5569.2866,  350.6
5569.2866,  352.0
5569.2866,  353.5
5569.2866,  355.0
5569.2866,  356.6
5569.2866,  358.1
5569.2866,  359.6
5569.2866,  361.1
5569.2866,  362.6
5569.2866,  364.1
5569.2866,  365.5
5569.2866,  367.1
5569.2866,  368.5
5569.2866,  370.1
5569.2866,  371.5
5569.2866,  372.9
5569.2866,  374.4
5569.2866,  375.9
5569.2866,  377.4
5569.2866,  378.9
5569.2866,  380.4
5569.2866,  381.9
5569.2866,  383.4
5569.2866,  384.9
5569.2861,  386.4
5569.2861,  387.8
5569.2861,  389.3
5569.2861,  390.8
5569.2861,  392.3
5569.2861,  393.8
5569.2861,  395.2
5569.2861,  396.6
5569.2861,  398.1
5569.2861,  399.6
5569.2861,  401.1
5569.2861,  402.6
5569.2861,  404.1
5569.2861,  405.6
5569.2861,  407.1
5569.2861,  408.6
5569.2861,  410.1
5569.2861,  411.6
5569.2861,  413.1
5569.2861,  414.6
5569.2861,  416.2
5569.2861,  417.7
5569.2861,  419.2
5569.2861,  420.7
5569.2861,  422.2
5569.2861,  423.7
5569.2861,  425.2
5569.2861,  426.7
5569.2861,  428.2
5569.2861,  429.7
5569.2861,  431.2
5569.2861,  432.7
5569.2861,  434.4
5569.2861,  436.1
5569.2861,  437.8
5569.2861,  439.5
5569.2861,  441.2
5569.2861,  442.8
5569.2861,  444.5
5569.2861,  446.2
5569.2861,  447.9
5569.2861,  449.6
5569.2861,  451.3
5569.2861,  452.9
5569.2861,  454.7
5569.2861,  456.4
5569.2861,  457.8
5569.2861,  459.3
5569.2861,  460.8
5569.2861,  462.3
5569.2861,  463.8
5569.2861,  465.3
5569.2861,  466.8
5569.2861,  468.3
5569.2861,  469.8
5569.2861,  471.3
5569.2861,  472.8
5569.2861,  474.3
5569.2861,  475.7
5569.2861,  477.2
5569.2861,  478.7
5569.2861,  480.2
5569.2861,  481.7
5569.2861,  483.2
5569.2861,  484.7
5569.2861,  486.2
5569.2861,  487.6
5569.2861,  489.1
5569.2861,  490.6
5569.2861,  492.1
5569.2861,  493.5
5569.2861,  494.9
5569.2861,  496.4
5569.2861,  497.9
5569.2861,  499.4
5569.2861,  500.9
5569.2861,  502.4
5569.2861,  503.7
5569.2861,  505.2
5569.2861,  506.7
5569.2861,  508.2
5569.2861,  509.7
5569.2861,  511.2
5569.2861,  512.7
5569.2861,  514.2
5569.2861,  515.6
5569.2861,  517.1
5569.2861,  518.6
5569.2861,  520.1
5569.2861,  521.6
5569.2861,  523.1
5569.2861,  524.6
5569.2861,  526.1
5569.2861,  527.8
5569.2861,  529.5
5569.2861,  531.2
5569.2861,  532.9
5569.2861,  534.6
5569.2861,  536.3
5569.2861,  538.0
5569.2861,  539.7
5569.2861,  541.4
5569.2861,  543.1
5569.2861,  544.8
5569.2861,  546.5
5569.2861,  548.2
5569.2861,  549.9
5569.2861,  551.6
5569.2861,  552.9
5569.2861,  554.4
5569.2861,  555.9
5569.2861,  557.4
5569.2861,  558.9
5569.2861,  560.4
5569.2861,  561.9
5569.2861,  563.4
5569.2861,  564.9
5569.2861,  566.3
5569.2861,  567.9
5569.2861,  569.4
5569.2861,  570.9
5569.2861,  572.4
5569.2861,  573.9
5569.2861,  575.4
5569.2861,  576.9
5569.2861,  578.4
5569.2861,  579.9
5569.2861,  581.4
5569.2861,  582.8
5569.2861,  584.3
5569.2861,  585.8
5569.2861,  587.4
5569.2861,  588.8
5569.2861,  590.3
5569.2861,  591.8
5569.2861,  593.3
5569.2861,  594.9
5569.2861,  596.4
5569.2861,  597.8
5569.2861,  599.4
5569.2861,  600.8
5569.2861,  602.3
5569.2861,  603.8
5569.2861,  605.3
5569.2861,  606.8
5569.2861,  608.3
5569.2861,  609.8
5569.2861,  611.4
5569.2861,  612.7
5569.2861,  614.2
5569.2861,  615.7
5569.2861,  617.3
5569.2861,  618.8
5569.2861,  620.3
5569.2861,  622.0
5569.2861,  623.6
5569.2861,  625.4
5569.2861,  627.1
5569.2861,  628.7
5569.2861,  630.4
5569.2861,  632.1
5569.2861,  633.8
5569.2861,  635.5
5569.2861,  637.2
5569.2861,  638.9
5569.2861,  640.6
5569.2861,  642.3
5569.2861,  644.0
5569.2861,  645.7
5569.2861,  647.2
5569.2861,  648.7
5569.2861,  650.2
5569.2861,  651.7
5569.2861,  653.2
5569.2861,  654.6
5569.2861,  656.1
5569.2861,  657.6
5569.2861,  659.1
5569.2861,  660.6
5569.2861,  662.1
5569.2861,  663.6
5569.2861,  665.2
5569.2861,  666.6
5569.2861,  668.2
5569.2861,  669.7
5569.2861,  671.1
5569.2861,  672.6
5569.2861,  674.1
5569.2861,  675.6
5569.2861,  677.1
5569.2861,  678.6
5569.2861,  680.1
5569.2861,  681.6
5569.2861,  683.1
5569.2861,  684.6
5569.2861,  686.1
5569.2861,  687.6
5569.2861,  689.1
5569.2861,  690.6
5569.2861,  692.1
5569.2861,  693.6
5569.2861,  695.1
5569.2861,  696.6
5569.2861,  698.0
5569.2861,  699.5
5569.2861,  701.0
5569.2861,  702.5
5569.2861,  704.0
5569.2861,  705.4
5569.2861,  706.9
5569.2861,  708.4
5569.2861,  710.0
5569.2861,  711.7
5569.2861,  713.3
5569.2861,  715.0
5569.2861,  716.7
5569.2861,  718.4
5569.2861,  720.1
5569.2861,  721.8
5569.2861,  723.5
5569.2861,  725.2
5569.2861,  726.9
5569.2861,  728.6
5569.2861,  730.3
5569.2861,  732.0
5569.2861,  733.7
5569.2861,  735.3
5569.2861,  736.9
5569.2861,  738.4
5569.2861,  739.9
5569.2861,  741.4
5569.2861,  742.9
5569.2861,  744.4
5569.2861,  745.9
5569.2861,  747.4
5569.2861,  748.9
5569.2861,  750.4
5569.2861,  751.9
5569.2861,  753.4
5569.2861,  754.9
5569.2861,  756.4
5569.2861,  757.9
5569.2861,  759.4
5569.2861,  760.9
5569.2861,  762.4
5569.2861,  763.9
5569.2861,  765.4
5569.2861,  766.9
5569.2861,  768.4
5569.2861,  770.0
5569.2861,  771.4
5569.2861,  772.9
5569.2861,  774.5
5569.2861,  776.0
5569.2861,  777.5
5569.2861,  779.0
5569.2861,  780.5
5569.2861,  782.0
5569.2861,  783.4
5569.2861,  784.9
5569.2861,  786.4
5569.2861,  787.9
5569.2861,  789.4
5569.2861,  790.9
5569.2861,  792.6
5569.2861,  794.3
5569.2861,  796.0
5569.2861,  797.6
5569.2861,  799.3
5569.2861,  801.0
5569.2861,  802.7
5569.2861,  804.4
5569.2861,  806.1
5569.2861,  807.8
5569.2861,  809.5
5569.2861,  811.2
5569.2861,  812.9
5569.2861,  814.5
5569.2861,  816.2
5569.2861,  817.9
5569.2861,  819.5
5569.2861,  821.0
5569.2861,  822.5
5569.2861,  824.0
5569.2861,  825.5
5569.2861,  827.0
5569.2861,  828.5
5569.2861,  830.0
5569.2861,  831.5
5569.2861,  833.0
5569.2861,  834.5
5569.2861,  836.0
5569.2861,  837.5
5569.2861,  839.0
5569.2861,  840.5
5569.2861,  842.0
5569.2861,  843.6
5569.2861,  845.1
5569.2861,  846.6
5569.2861,  848.1
5569.2861,  849.6
5569.2861,  851.1
5569.2861,  852.6
5569.2861,  854.1
5569.2861,  855.6
5569.2861,  857.1
5569.2861,  858.6
5569.2861,  860.1
5569.2861,  861.6
5569.2861,  863.1
5569.2861,  864.6
5569.2861,  866.1
5569.2861,  867.6
5569.2861,  869.2
5569.2861,  870.7
5569.2861,  872.3
5569.2861,  874.0
5569.2861,  875.7
5569.2861,  877.4
5569.2861,  879.2
5569.2861,  880.9
5569.2861,  882.6
5569.2861,  884.3
5569.2861,  886.0
5569.2861,  887.7
5569.2861,  889.4
5569.2861,  891.1
5569.2861,  892.8
5569.2861,  894.6
5569.2861,  896.3
5569.2861,  898.0
5569.2861,  899.6
5569.2861,  901.1
5569.2861,  902.6
5569.2861,  904.1
5569.2861,  905.6
5569.2861,  907.1
5569.2861,  908.6
5569.2861,  910.1
5569.2861,  911.6
5569.2861,  913.0
5569.2861,  914.4
5569.2861,  915.9
5569.2861,  917.4
5569.2861,  918.9
5569.2861,  920.4
5569.2861,  921.9
5569.2861,  923.4
5569.2861,  924.8
5569.2861,  926.3
5569.2861,  927.8
5569.2861,  929.2
5569.2861,  930.7
5569.2861,  932.2
5569.2861,  933.7
5569.2861,  935.2
5569.2861,  936.7
5569.2861,  938.2
5569.2861,  939.7
5569.2861,  941.2
5569.2861,  942.7
5569.2861,  944.2
5569.2861,  945.7
5569.2861,  947.2
5569.2861,  948.7
5569.2861,  950.3
5569.2861,  952.0
5569.2861,  953.7
5569.2861,  955.4
5569.2861,  957.1
5569.2861,  958.8
5569.2861,  960.5
5569.2861,  962.1
5569.2861,  963.8
5569.2861,  965.5
5569.2861,  967.2
5569.2861,  968.9
5569.2861,  970.6
5569.2861,  972.3
5569.2861,  974.0
5569.2861,  975.7
5569.2861,  977.3
5569.2861,  978.8
5569.2861,  980.3
5569.2861,  981.8
5569.2861,  983.3
5569.2861,  984.8
5569.2861,  986.3
5569.2861,  987.8
5569.2861,  989.2
5569.2861,  990.8
5569.2861,  992.3
5569.2861,  993.7
5569.2861,  995.2
5569.2861,  996.8
5569.2861,  998.2
5569.2861,  999.7
5569.2861, 1001.2
5569.2861, 1002.8
5569.2861, 1004.2
5569.2861, 1005.7
5569.2861, 1007.2
5569.2861, 1008.7
5569.2861, 1010.2
5569.2861, 1011.7
5569.2861, 1013.2
5569.2861, 1014.7
5569.2861, 1016.2
5569.2861, 1017.7
5569.2861, 1019.2
5569.2861, 1020.7
5569.2861, 1022.2
5569.2861, 1023.7
5569.2861, 1025.2
5569.2861, 1026.7
5569.2861, 1028.3
5569.2861, 1030.0
5569.2861, 1031.7
5569.2861, 1033.4
5569.2861, 1035.1
5569.2861, 1036.7
5569.2861, 1038.4
5569.2861, 1040.1
5569.2861, 1041.8
5569.2861, 1043.5
5569.2861, 1045.2
5569.2861, 1046.9
5569.2861, 1048.6
5569.2861, 1050.2
5569.2861, 1052.0
5569.2861, 1053.7
5569.2861, 1055.3
5569.2861, 1056.8
5569.2861, 1058.4
5569.2861, 1059.8
5569.2861, 1061.4
5569.2861, 1062.8
5569.2861, 1064.3
5569.2861, 1065.8
5569.2861, 1067.3
5569.2861, 1068.8
5569.2861, 1070.3
5569.2861, 1071.7
5569.2861, 1073.2
5569.2861, 1074.7
5569.2861, 1076.2
5569.2861, 1077.8
5569.2861, 1079.2
5569.2861, 1080.7
5569.2861, 1082.2
5569.2861, 1083.7
5569.2861, 1085.2
5569.2861, 1086.7
5569.2861, 1088.2
5569.2861, 1089.7
5569.2861, 1091.1
5569.2861, 1092.6
5569.2861, 1094.1
5569.2861, 1095.6
5569.2861, 1097.1
5569.2861, 1098.6
5569.2861, 1100.1
5569.2861, 1101.6
5569.2861, 1103.2
5569.2861, 1104.9
5569.2861, 1106.6
5569.2861, 1108.2
5569.2861, 1109.9
5569.2861, 1111.6
5569.2861, 1113.3
5569.2861, 1115.0
5569.2861, 1116.7
5569.2861, 1118.4
5569.2861, 1120.1
5569.2861, 1121.8
5569.2861, 1123.4
5569.2861, 1125.1
5569.2861, 1126.9
5569.2861, 1128.4
5569.2861, 1130.0
5569.2861, 1131.7
5569.2861, 1133.2
5569.2861, 1134.7
5569.2861, 1136.2
5569.2861, 1137.7
5569.2861, 1139.2
5569.2861, 1140.7
5569.2861, 1142.1
5569.2861, 1143.5
5569.2861, 1145.0
5569.2861, 1146.5
5569.2861, 1148.0
5569.2861, 1149.5
5569.2861, 1151.0
5569.2861, 1152.5
5569.2861, 1154.0
5569.2861, 1155.5
5569.2861, 1157.0
5569.2861, 1158.5
5569.2861, 1160.0
5569.2861, 1161.4
5569.2861, 1162.9
5569.2861, 1164.4
5569.2861, 1165.9
5569.2861, 1167.4
5569.2861, 1168.9
5569.2861, 1170.4
5569.2861, 1171.9
5569.2861, 1173.4
5569.2861, 1174.9
5569.2861, 1176.4
5569.2861, 1177.9
5569.2861, 1179.4
5569.2861, 1180.9
5569.2861, 1182.5
5569.2861, 1184.1
5569.2861, 1185.7
5569.2861, 1187.4
5569.2861, 1189.1
5569.2861, 1190.8
5569.2861, 1192.5
5569.2861, 1194.2
5569.2861, 1195.9
5569.2861, 1197.6
5569.2861, 1199.4
5569.2861, 1201.0
5569.2861, 1202.7
5569.2861, 1204.4
5569.2861, 1206.1
5569.2861, 1207.8
5569.2861, 1209.5
5569.2861, 1211.2
5569.2861, 1212.7
5569.2861, 1214.2
5569.2861, 1215.8
5569.2861, 1217.3
5569.2861, 1218.8
5569.2861, 1220.3
5569.2861, 1221.8
5569.2861, 1223.2
5569.2861, 1224.7
5569.2861, 1226.2
5569.2861, 1227.7
5569.2861, 1229.2
5569.2861, 1230.7
5569.2861, 1232.2
5569.2861, 1233.7
5569.2861, 1235.2
5569.2861, 1236.7
5569.2861, 1238.2
5569.2861, 1239.7
5569.2861, 1241.2
5569.2861, 1242.7
5569.2861, 1244.2
5569.2861, 1245.7
5569.2861, 1247.1
5569.2861, 1248.6
5569.2861, 1250.1
5569.2861, 1251.6
5569.2861, 1253.1
5569.2861, 1254.6
5569.2861, 1256.1
5569.2861, 1257.6
5569.2861, 1259.1
5569.2861, 1260.7
5569.2861, 1262.4
5569.2861, 1264.1
5569.2861, 1265.8
5569.2861, 1267.4
5569.2861, 1269.1
5569.2861, 1270.8
5569.2861, 1272.6
5569.2861, 1274.3
5569.2861, 1276.0
5569.2861, 1277.6
5569.2861, 1279.3
5569.2861, 1281.0
5569.2861, 1282.7
5569.2861, 1284.4
5569.2861, 1286.1
5569.2861, 1287.8
5569.2861, 1289.4
5569.2861, 1290.9
5569.2861, 1292.5
5569.2861, 1293.9
5569.2861, 1295.4
5569.2861, 1296.9
5569.2861, 1298.4
5569.2861, 1299.9
5569.2861, 1301.4
5569.2861, 1302.9
5569.2861, 1304.3
5569.2861, 1305.8
5569.2861, 1307.3
5569.2861, 1308.8
5569.2861, 1310.3
5569.2861, 1311.8
5569.2861, 1313.3
5569.2861, 1314.7
5569.2861, 1316.2
5569.2861, 1317.7
5569.2861, 1319.3
5569.2861, 1320.7
5569.2861, 1322.2
5569.2861, 1323.7
5569.2861, 1325.2
5569.2861, 1326.7
5569.2861, 1328.3
5569.2861, 1329.8
5569.2861, 1331.3
5569.2861, 1332.8
5569.2861, 1334.3
5569.2861, 1335.8
5569.2861, 1337.4
5569.2861, 1339.2
5569.2861, 1340.9
5569.2861, 1342.7
5569.2861, 1344.4
5569.2861, 1346.1
5569.2861, 1347.9
5569.2861, 1349.6
5569.2861, 1351.3
5569.2861, 1353.0
5569.2861, 1354.7
5569.2861, 1356.4
5569.2861, 1358.1
5569.2861, 1359.8
5569.2861, 1361.5
5569.2861, 1363.2
5569.2861, 1364.9
5569.2861, 1366.4
5569.2861, 1367.9
5569.2861, 1369.4
5569.2861, 1371.0
5569.2861, 1372.5
5569.2861, 1374.0
5569.2861, 1375.5
5569.2861, 1377.0
5569.2861, 1378.5
5569.2861, 1380.0
5569.2861, 1381.5
5569.2861, 1382.9
5569.2861, 1384.4
5569.2861, 1385.9
5569.2861, 1387.4
5569.2861, 1388.9
5569.2861, 1390.5
5569.2861, 1392.0
5569.2861, 1393.5
5569.2861, 1395.0
5569.2861, 1396.5
5569.2861, 1398.0
5569.2861, 1399.5
5569.2861, 1400.9
5569.2861, 1402.4
5569.2861, 1403.9
5569.2861, 1405.4
5569.2861, 1406.9
5569.2861, 1408.4
5569.2861, 1409.9
5569.2861, 1411.4
5569.2861, 1412.9
5569.2861, 1414.6
5569.2861, 1416.3
5569.2861, 1418.0
5569.2861, 1419.6
5569.2861, 1421.4
5569.2861, 1423.1
5569.2861, 1424.8
5569.2861, 1426.5
5569.2861, 1428.0
5569.2861, 1429.7
5569.2861, 1431.4
5569.2861, 1433.0
5569.2861, 1434.7
5569.2861, 1436.3
5569.2861, 1437.9
5569.2861, 1439.6
5569.2861, 1441.3
5569.2861, 1443.0
5569.2861, 1444.4
5569.2861, 1445.9
5569.2861, 1447.4
5569.2861, 1448.9
5569.2861, 1450.4
5569.2861, 1451.9
5569.2861, 1453.4
5569.2861, 1454.9
5569.2861, 1456.4
5569.2861, 1457.9
5569.2861, 1459.4
5569.2861, 1460.9
5569.2861, 1462.4
5569.2861, 1463.9
5569.2861, 1465.4
5569.2861, 1466.9
5569.2861, 1468.4
5569.2861, 1469.9
5569.2861, 1471.4
5569.2861, 1472.9
5569.2861, 1474.3
5569.2861, 1475.8
5569.2861, 1477.3
5569.2861, 1478.8
5569.2861, 1480.3
5569.2861, 1481.8
5569.2861, 1483.3
5569.2861, 1484.8
5569.2861, 1486.3
5569.2861, 1487.8
5569.2861, 1489.3
5569.2861, 1491.0
5569.2861, 1492.6
5569.2861, 1494.3
5569.2861, 1496.0
5569.2861, 1497.7
5569.2861, 1499.3
5569.2861, 1501.0
5569.2861, 1502.7
5569.2861, 1504.4
5569.2861, 1506.1
5569.2861, 1507.8
5569.2861, 1509.5
5569.2861, 1511.1
5569.2861, 1512.9
5569.2861, 1514.5
5569.2861, 1516.3
5569.2861, 1517.9
5569.2861, 1519.6
5569.2861, 1521.1
5569.2861, 1522.6
5569.2861, 1524.1
5569.2861, 1525.6
5569.2861, 1527.1
5569.2861, 1528.6
5569.2861, 1529.9
5569.2861, 1531.3
5569.2861, 1532.7
5569.2861, 1534.2
5569.2861, 1535.7
5569.2861, 1537.2
5569.2861, 1538.7
5569.2861, 1540.2
5569.2861, 1541.7
5569.2861, 1543.2
5569.2861, 1544.6
5569.2861, 1546.1
5569.2861, 1547.6
5569.2861, 1549.1
5569.2861, 1550.6
5569.2861, 1552.1
5569.2861, 1553.6
5569.2861, 1555.1
5569.2861, 1556.6
5569.2861, 1558.1
5569.2861, 1559.6
5569.2861, 1561.1
5569.2861, 1562.6
5569.2861, 1564.1
5569.2861, 1565.6
5569.2861, 1567.1
5569.2861, 1568.7
5569.2861, 1570.3
5569.2861, 1572.0
5569.2861, 1573.7
5569.2861, 1575.4
5569.2861, 1577.1
5569.2861, 1578.8
5569.2861, 1580.5
5569.2861, 1582.2
5569.2861, 1583.9
5569.2861, 1585.6
5569.2861, 1587.3
5569.2861, 1589.0
5569.2861, 1590.7
5569.2861, 1592.4
5569.2861, 1594.1
5569.2861, 1595.8
5569.2861, 1597.3
5569.2861, 1598.8
5569.2861, 1600.3
5569.2861, 1601.8
5569.2861, 1603.3
5569.2861, 1604.7
5569.2861, 1606.3
5569.2861, 1607.8
5569.2861, 1609.3
5569.2861, 1610.8
5569.2861, 1612.2
5569.2861, 1613.8
5569.2861, 1615.2
5569.2861, 1616.8
5569.2861, 1618.3
5569.2861, 1619.7
5569.2861, 1621.2
5569.2861, 1622.6
5569.2861, 1624.1
5569.2861, 1625.6
5569.2861, 1627.1
5569.2861, 1628.6
5569.2861, 1630.1
5569.2861, 1631.6
5569.2861, 1633.1
5569.2861, 1634.6
5569.2861, 1636.1
5569.2861, 1637.6
5569.2861, 1639.1
5569.2861, 1640.6
5569.2861, 1642.1
5569.2861, 1643.6
5569.2861, 1645.1
5569.2861, 1646.7
5569.2861, 1648.4
5569.2861, 1650.1
5569.2861, 1651.8
5569.2861, 1653.5
5569.2861, 1655.2
5569.2861, 1656.9
5569.2861, 1658.6
5569.2861, 1660.2
5569.2861, 1662.0
5569.2861, 1663.7
5569.2861, 1665.4
5569.2861, 1667.1
5569.2861, 1668.8
5569.2861, 1670.5
5569.2861, 1672.1
5569.2861, 1673.8
5569.2861, 1675.4
5569.2861, 1676.9
5569.2861, 1678.4
5569.2861, 1679.9
5569.2861, 1681.4
5569.2861, 1682.9
5569.2861, 1684.4
5569.2861, 1685.9
5569.2861, 1687.4
5569.2861, 1688.9
5569.2861, 1690.4
5569.2861, 1691.9
5569.2861, 1693.4
5569.2861, 1694.8
5569.2861, 1696.3
5569.2861, 1697.8
5569.2861, 1699.3
5569.2861, 1700.8
5569.2861, 1702.2
5569.2861, 1703.7
5569.2861, 1705.2
5569.2861, 1706.7
5569.2861, 1708.2
5569.2861, 1709.7
5569.2861, 1711.1
5569.2861, 1712.6
5569.2861, 1714.1
5569.2861, 1715.6
5569.2861, 1717.1
5569.2861, 1718.6
5569.2861, 1720.1
5569.2861, 1721.6
5569.2861, 1723.2
5569.2861, 1724.9
5569.2861, 1726.6
5569.2861, 1728.2
5569.2861, 1729.9
5569.2861, 1731.6
5569.2861, 1733.4
5569.2861, 1735.1
5569.2861, 1736.7
5569.2861, 1738.4
5569.2861, 1740.1
5569.2861, 1741.8
5569.2861, 1743.5
5569.2861, 1745.2
5569.2861, 1746.9
5569.2861, 1748.6
5569.2861, 1750.3
5569.2861, 1751.9
5569.2861, 1753.4
5569.2861, 1754.9
5569.2861, 1756.4
5569.2861, 1757.8
5569.2861, 1759.4
5569.2861, 1760.8
5569.2861, 1762.2
5569.2861, 1763.7
5569.2861, 1765.2
5569.2861, 1766.7
5569.2861, 1768.2
5569.2861, 1769.7
5569.2861, 1771.2
5569.2861, 1772.7
5569.2861, 1774.2
5569.2861, 1775.7
5569.2861, 1777.2
5569.2861, 1778.6
5569.2861, 1780.0
5569.2861, 1781.4
5569.2861, 1782.9
5569.2861, 1784.4
5569.2861, 1785.9
5569.2861, 1787.4
5569.2861, 1788.9
5569.2861, 1790.4
5569.2861, 1791.9
5569.2861, 1793.4
5569.2861, 1795.0
5569.2861, 1796.5
5569.2861, 1798.0
5569.2861, 1799.5
5569.2861, 1800.9
